,assetID,contentFeaturization.overallTone,contentFeaturization.visualContentDensity,contentFeaturization.orientation,contentFeaturization.visualAttentionSpread,contentFeaturization.peopleCategories,contentFeaturization.foregroundColors,contentFeaturization.backgroundColors,contentFeaturization.tags
338,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTHB/HNS_DMBTHB_MarkerFloralBlack_Front.jpg,neutral,high,portrait,low,"['person', 'kid', 'woman']","['gray', 'brown', 'khaki']","['brown', 'white']","['underwear', 'lingerie', 'underpants', 'shorts', 'lace', 'wearing', 'waist', 'wear', 'flower', 'pants', 'undergarment', 'suit']"
339,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTHB/HNS_DMBTHB_NavyEclipse_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl', 'woman']","['dark_blue', 'brown']","['brown', 'white']","['underwear', 'swimsuit', 'lingerie', 'standing', 'posing', 'shorts', 'wearing', 'wear', 'waist', 'pants', 'swimwear', 'suit']"
340,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTHB/HNS_DMBTHB_SheerPalePink_Front.jpg,neutral,high,portrait,low,"['person', 'kid', 'woman']","['orange', 'khaki', 'brown', 'pink']",['white'],"['leg', 'underwear', 'skin', 'standing', 'posing', 'thigh', 'wearing', 'stand', 'waist', 'wear', 'pants', 'hand', 'lingerie']"
341,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_Almond_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']","['orange', 'white']","['stocking', 'leg', 'underwear', 'skin', 'underpants', 'posing', 'thigh', 'wearing', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
342,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'black', 'khaki']","['brown', 'white']","['stocking', 'leg', 'underwear', 'skin', 'swimsuit', 'hip', 'posing', 'thigh', 'wearing', 'stand', 'wear', 'swimwear', 'pants', 'suit', 'tan', 'lingerie']"
343,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_BrightVioletMixPrint_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['lavender', 'dark_blue', 'orange', 'khaki']","['orange', 'khaki', 'off_white']","['leg', 'style', 'underwear', 'standing', 'swimsuit', 'posing', 'lace', 'wearing', 'waist', 'wear', 'stand', 'pants', 'swimwear', 'undergarment', 'lingerie']"
344,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_NavyEclipse_Front.jpg,warm,low,portrait,high,"['person', 'kid', 'girl']",['orange'],['white'],"['leg', 'underwear', 'skin', 'swimsuit', 'underpants', 'posing', 'wearing', 'waist', 'swimwear', 'wear', 'pants', 'suit', 'tan', 'undergarment', 'lingerie']"
345,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_OilFlowerBlack_Front.jpg,neutral,low,portrait,low,[],['black'],"['orange', 'khaki']","['underwear', 'swimsuit', 'wearing', 'wear', 'flower', 'swimwear', 'swim', 'lingerie']"
346,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMBTTG/HNS_DMBTTG_PurpleRose_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_red', 'orange', 'brown']","['brown', 'off_white']","['leg', 'underwear', 'skin', 'standing', 'hip', 'posing', 'shorts', 'thigh', 'wearing', 'waist', 'wear', 'stand', 'swimwear', 'pants', 'suit', 'undergarment', 'lingerie']"
347,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_BlackBloomLace_Front.jpg,neutral,low,portrait,low,[],"['orange', 'dark_gray', 'black']","['orange', 'brown', 'khaki']","['leg', 'style', 'underwear', 'standing', 'posing', 'lace', 'wearing', 'wear', 'stand', 'undergarment', 'lingerie']"
348,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_BlackLace_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'skin', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
349,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_Black_Front.jpg,neutral,low,portrait,low,[],"['orange', 'khaki']","['white', 'off_white']","['leg', 'style', 'underwear', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
350,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_CameraRedy_Front.jpg,neutral,low,portrait,low,"['person', 'woman']",['orange'],"['white', 'off_white']","['leg', 'underwear', 'lace', 'wear', 'lingerie']"
351,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_CelestialPink_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_red', 'orange', 'brown']",['white'],"['leg', 'style', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
352,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_DenimJacketBlue_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['leg', 'style', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
353,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'skin', 'posing', 'thigh', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
354,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_NavyEclipse2_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['style', 'underwear', 'lace', 'wear', 'undergarment', 'lingerie']"
355,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_NavyEclipseBloomLace_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_blue', 'orange', 'khaki']",['off_white'],"['style', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
356,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_PearlBlackPinDotPearl_Front.jpg,warm,low,portrait,low,"['person', 'woman']","['orange', 'cream', 'beige']","['orange', 'pink']","['leg', 'style', 'underwear', 'underpants', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
357,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_SandshellBloomLace_Front.jpg,neutral,high,portrait,high,"['person', 'woman']","['orange', 'khaki', 'pink']","['orange', 'brown', 'khaki']","['leg', 'style', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
358,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_StarlightBlue_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_brown', 'brown']","['silver', 'off_white']","['leg', 'style', 'underwear', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
359,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_WatermelonPunch_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'pink', 'red']","['orange', 'brown', 'white']","['leg', 'underwear', 'skin', 'hip', 'posing', 'thigh', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
360,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMESLT/HNS_DMESLT_White_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
361,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBKM/HNS_DMLBKM_BlackTexturedBudPrint_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown']",['white'],"['style', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'pants', 'leopard', 'lingerie']"
362,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBKM/HNS_DMLBKM_Black_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'dark_gray', 'black', 'khaki']","['orange', 'white']","['leg', 'underwear', 'lace', 'wearing', 'wear', 'waist', 'pants', 'undergarment', 'lingerie']"
363,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBKM/HNS_DMLBKM_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['brown', 'khaki']","['white', 'off_white']","['stocking', 'leg', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
364,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBKM/HNS_DMLBKM_NavyEclipse_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'girl', 'woman']",[],[],"['leg', 'style', 'underwear', 'underpants', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
365,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBKM/HNS_DMLBKM_SparrowBrownLeopardPrint_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_brown', 'black']","['orange', 'brown', 'white']","['leg', 'underwear', 'skin', 'posing', 'wearing', 'wear', 'leopard_print', 'tan', 'undergarment', 'lingerie', 'leopard']"
366,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBSM/HNS_DMLBSM_Black_Front.jpg,neutral,low,portrait,low,"['person', 'girl', 'boy', 'kid']","['brown', 'black']","['white', 'off_white']","['leg', 'underwear', 'posing', 'shorts', 'thigh', 'wearing', 'waist', 'wear', 'pants', 'lingerie']"
367,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBSM/HNS_DMLBSM_EveningBlush_Front.jpg,warm,high,portrait,high,"['person', 'kid', 'girl']","['orange', 'khaki', 'pink']","['orange', 'white', 'off_white']","['leg', 'underwear', 'skin', 'standing', 'underpants', 'posing', 'shorts', 'hip', 'wearing', 'wear', 'stand', 'waist', 'pants', 'tan', 'undergarment', 'lingerie']"
368,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBSM/HNS_DMLBSM_NavyEclipse_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl', 'woman']","['dark_blue', 'brown', 'dark_brown']","['dark_brown', 'brown', 'white']","['leg', 'underwear', 'standing', 'underpants', 'posing', 'shorts', 'hip', 'wearing', 'waist', 'wear', 'sports_bra', 'stand', 'pants', 'undergarment', 'lingerie']"
369,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLBSM/HNS_DMLBSM_SparrowBrownLeopardPrint_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'girl']","['dark_brown', 'brown', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'underpants', 'posing', 'shorts', 'wearing', 'wear', 'leopard_print', 'pants', 'leopard', 'undergarment', 'lingerie']"
370,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLCHP/HNS_DMLCHP_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'black']",['white'],"['leg', 'underwear', 'posing', 'shorts', 'thigh', 'wearing', 'wear', 'lingerie']"
371,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLCHP/HNS_DMLCHP_NavyEclipse_Front.jpg,neutral,low,portrait,low,"['person', 'girl', 'kid', 'woman']","['orange', 'khaki']",['white'],"['leg', 'underwear', 'skin', 'swimsuit', 'underpants', 'hip', 'thigh', 'wearing', 'waist', 'swimwear', 'wear', 'pants', 'suit', 'undergarment', 'lingerie']"
372,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLCTG/HNS_DMLCTG_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'khaki']",['white'],"['leg', 'underwear', 'skin', 'underpants', 'posing', 'shorts', 'thigh', 'wearing', 'waist', 'wear', 'pants', 'swimwear', 'undergarment', 'lingerie']"
373,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSBK/HNS_DMLSBK_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'black', 'khaki']","['orange', 'khaki']","['leg', 'style', 'underwear', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
374,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSBK/HNS_DMLSBK_BrightVioletIndigo_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['khaki', 'silver', 'off_white', 'cyan']","['leg', 'pants', 'lingerie', 'swimsuit', 'posing', 'lace', 'underwear', 'skin', 'hip', 'thigh', 'wearing', 'waist', 'wear', 'abdomen', 'swimwear', 'undergarment', 'suit', 'style', 'dance']"
375,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSBK/HNS_DMLSBK_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']",['white'],"['style', 'underwear', 'posing', 'lace', 'wearing', 'wear', 'tan', 'undergarment', 'lingerie']"
376,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSBK/HNS_DMLSBK_White_Front.jpg,neutral,high,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['orange', 'brown', 'khaki']","['leg', 'style', 'underwear', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
377,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSTG/HNS_DMLSTG_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black', 'khaki']","['brown', 'khaki']","['leg', 'underwear', 'skin', 'lace', 'wearing', 'wear', 'pants', 'tan', 'lingerie']"
378,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSTG/HNS_DMLSTG_EveningBlush_Front.jpg,warm,low,portrait,low,[],"['dark_pink', 'pink']","['orange', 'khaki']","['leg', 'style', 'underwear', 'skin', 'posing', 'lace', 'wearing', 'wear', 'undergarment', 'lingerie']"
379,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMLSTG/HNS_DMLSTG_Sandshell_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['brown', 'khaki', 'off_white']","['leg', 'underwear', 'skin', 'hip', 'thigh', 'lace', 'wearing', 'wear', 'waist', 'pants', 'tan', 'undergarment', 'lingerie']"
380,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['brown', 'black', 'khaki']","['white', 'off_white']","['leg', 'underwear', 'underpants', 'shorts', 'thigh', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
381,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_DenimJacketBlue_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'brown', 'light_blue']",['white'],"['leg', 'underwear', 'underpants', 'shorts', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
382,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'boy', 'kid']",['brown'],['off_white'],"['leg', 'underwear', 'skin', 'standing', 'underpants', 'posing', 'shorts', 'thigh', 'hip', 'lace', 'wearing', 'waist', 'wear', 'stand', 'pants', 'tan', 'undergarment', 'lingerie']"
383,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_NavyTexturedBudPrint_Front.jpg,neutral,high,portrait,low,"['person', 'kid', 'girl', 'woman']","['orange', 'brown', 'dark_blue']",['off_white'],"['leg', 'underwear', 'underpants', 'posing', 'shorts', 'boxer', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
384,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_PurpleRuby_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'khaki', 'plum']","['khaki', 'silver', 'off_white']","['leg', 'underwear', 'skin', 'standing', 'underpants', 'posing', 'shorts', 'thigh', 'hip', 'lace', 'wearing', 'waist', 'wear', 'stand', 'abdomen', 'pants', 'undergarment', 'lingerie']"
385,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_Sandshell_Front.jpg,neutral,high,portrait,low,"['person', 'kid', 'woman']","['brown', 'khaki']","['khaki', 'silver']","['underwear', 'skin', 'underpants', 'silk', 'lace', 'wearing', 'cotton', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
386,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_SparrowBrown_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']","['dark_gray', 'gray', 'dark_brown', 'brown']","['dark_brown', 'brown', 'off_white']","['leg', 'pants', 'lingerie', 'posing', 'muscular', 'sports_bra', 'underwear', 'skin', 'hip', 'shorts', 'thigh', 'workout', 'wearing', 'wear', 'waist', 'abdomen', 'tan', 'athlete', 'exercise']"
387,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMLBS/HNS_DMMLBS_White_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'girl']",['brown'],['white'],"['leg', 'underwear', 'underpants', 'shorts', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
388,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMVBT/HNS_DMMVBT_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black', 'khaki']",['off_white'],"['leg', 'style', 'underwear', 'skin', 'underpants', 'lace', 'wearing', 'wear', 'pants', 'undergarment', 'lingerie']"
389,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMVBT/HNS_DMMVBT_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['pink', 'orange', 'brown', 'khaki']","['orange', 'brown', 'white', 'khaki', 'off_white']","['leg', 'underwear', 'skin', 'hip', 'posing', 'lace', 'wearing', 'wear', 'stand', 'waist', 'pants', 'undergarment', 'lingerie']"
390,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMVBT/HNS_DMMVBT_Sandshell_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'brown', 'khaki']","['orange', 'khaki', 'off_white']","['leg', 'style', 'underwear', 'lace', 'wearing', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
391,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMMVBT/HNS_DMMVBT_White_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'brown', 'khaki']","['orange', 'khaki', 'off_white']","['leg', 'style', 'underwear', 'skin', 'underpants', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
392,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS086/HNS_DMS086_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'dark_gray', 'black', 'khaki']",['white'],"['lingerie', 'swimsuit', 'posing', 'dress', 'wearing', 'wear', 'swimwear', 'tank_top', 'suit']"
393,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS086/HNS_DMS086_White_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'white', 'khaki', 'off_white']",['white'],"['underwear', 'swimsuit', 'posing', 'tank', 'shirt', 'wearing', 'neck', 'camisole', 'wear', 'tank_top', 'lingerie', 'apparel']"
394,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS088/HNS_DMS088_Black_Front.jpg,neutral,low,portrait,low,[],"['orange', 'black']",['white'],"['underwear', 'neoprene', 'lingerie', 'swimsuit', 'swimming', 'wearing', 'waist', 'wear', 'swimwear', 'back', 'swim', 'suit']"
395,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS088/HNS_DMS088_Transparent_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'beige']","['orange', 'white', 'off_white']","['leg', 'corset', 'pants', 'back', 'holding', 'lingerie', 'posing', 'underwear', 'skin', 'standing', 'shorts', 'thigh', 'wearing', 'stomach', 'waist', 'wear', 'abdomen', 'stand', 'tan']"
396,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS089/HNS_DMS089_Black_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_gray', 'brown', 'black']","['white', 'off_white']","['underwear', 'lingerie', 'swimsuit', 'posing', 'corset', 'dress', 'wearing', 'wear', 'swimwear', 'swim', 'suit']"
397,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS089/HNS_DMS089_Transparent_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'khaki']","['white', 'off_white']","['underwear', 'skin', 'standing', 'corset', 'posing', 'dress', 'wearing', 'wear', 'stand', 'tan', 'lingerie']"
398,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS090/HNS_DMS090_Black_Front.jpg,neutral,low,portrait,low,"['person', 'man', 'woman']","['dark_gray', 'black']","['orange', 'white', 'pink', 'off_white']","['leg', 'underwear', 'posing', 'shorts', 'thigh', 'workout', 'wearing', 'waist', 'wear', 'sports_bra', 'pants', 'back', 'exercise', 'lingerie', 'leggings']"
399,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS090/HNS_DMS090_Transparent_Front.jpg,neutral,low,portrait,high,"['person', 'woman']","['orange', 'khaki']","['gray', 'orange', 'white', 'off_white']","['leg', 'underwear', 'skin', 'posing', 'shorts', 'thigh', 'wearing', 'wear', 'pants', 'back', 'tan', 'lingerie', 'leggings']"
400,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS091/HNS_DMS091_Black_Front.jpg,neutral,unknown,portrait,unknown,"['person', 'kid', 'woman']","['orange', 'brown', 'dark_gray', 'khaki', 'black']","['white', 'khaki', 'off_white']","['leg', 'underwear', 'neoprene', 'swimsuit', 'athlete', 'shorts', 'workout', 'swimming', 'wearing', 'wear', 'swimwear', 'sports_bra', 'pants', 'back', 'exercise', 'swim', 'leggings']"
401,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS091/HNS_DMS091_Transparent_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'khaki']","['orange', 'white', 'off_white']","['leg', 'underwear', 'skin', 'underpants', 'shorts', 'thigh', 'cotton', 'wearing', 'wear', 'pants', 'tan', 'lingerie', 'leggings']"
402,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS095/HNS_DMS095_BlackLace_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'girl']","['orange', 'black']","['white', 'off_white']","['leg', 'underwear', 'lace', 'wearing', 'skirt', 'wear', 'lingerie']"
403,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS095/HNS_DMS095_SandshellLace_Front.jpg,neutral,low,portrait,high,"['person', 'kid', 'woman']","['orange', 'khaki', 'brown', 'pink']","['brown', 'white', 'off_white']","['leg', 'style', 'underwear', 'shorts', 'dress', 'lace', 'wearing', 'wear', 'pants', 'tan', 'undergarment', 'lingerie']"
404,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS097/HNS_DMS097_BlackLace_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['dark_brown', 'brown', 'black']","['white', 'off_white']","['underwear', 'lingerie', 'swimsuit', 'posing', 'corset', 'dress', 'lace', 'wearing', 'wear', 'swimwear', 'suit']"
405,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS097/HNS_DMS097_SandshellLace_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['pink', 'brown', 'khaki']","['white', 'off_white']","['back', 'underwear', 'swimsuit', 'standing', 'corset', 'posing', 'dress', 'lace', 'wearing', 'strap', 'camisole', 'waist', 'wear', 'abdomen', 'stand', 'suit', 'lingerie']"
406,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS098/HNS_DMS098_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['brown', 'black']","['white', 'off_white']","['underwear', 'posing', 'wearing', 'waist', 'wear', 'sports_bra', 'pants', 'lingerie', 'leggings']"
407,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS098/HNS_DMS098_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['dark_pink', 'brown', 'pink']",['white'],"['underwear', 'posing', 'pants', 'wearing', 'wear', 'sports_bra', 'holding', 'lingerie']"
408,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS099/HNS_DMS099_Black_Front.jpg,neutral,low,portrait,low,"['person', 'boy', 'kid', 'woman']","['orange', 'black', 'khaki']","['orange', 'white', 'silver', 'black', 'off_white']","['leg', 'underwear', 'underpants', 'posing', 'lace', 'wearing', 'waist', 'wear', 'pants', 'undergarment', 'lingerie']"
409,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS099/HNS_DMS099_EveningBlush_Front.jpg,warm,low,portrait,low,"['person', 'kid', 'girl']","['orange', 'khaki', 'dark_pink']","['white', 'off_white']","['leg', 'underwear', 'posing', 'wearing', 'waist', 'wear', 'pants', 'lingerie']"
410,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS103/HNS_DMS103_Black_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['orange', 'black', 'khaki']","['white', 'silver', 'off_white']","['hair', 'underwear', 'lingerie', 'swimsuit', 'posing', 'swimming', 'wearing', 'wear', 'swimwear', 'tan', 'swim', 'suit']"
411,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS103/HNS_DMS103_BronzedChestnut_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'khaki']","['white', 'off_white']","['style', 'underwear', 'lingerie', 'swimsuit', 'posing', 'wearing', 'blonde', 'wear', 'swimwear', 'tan', 'suit']"
412,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS103/HNS_DMS103_EveningBlush_Front.jpg,neutral,low,portrait,low,"['person', 'kid', 'woman']","['orange', 'brown', 'pink']","['white', 'silver', 'off_white']","['underwear', 'skin', 'lingerie', 'swimsuit', 'posing', 'wearing', 'blonde', 'wear', 'swimwear', 'tan', 'suit']"
413,https://www.maidenform.com/images/catalog/catalog/product/H/N/HNS_DMS103/HNS_DMS103_TrekkingGrey_Front.jpg,neutral,low,portrait,low,"['person', 'woman']","['royal_blue', 'orange', 'khaki']","['white', 'off_white']","['lingerie', 'swimsuit', 'posing', 'wearing', 'wear', 'swimwear', 'swim', 'suit']"
